Trait,Stratum,Feature,Total width (bp),Proportion of SNPs,Coefficient,Coefficient_std_error,Coefficient_z-score,Coefficient_p,Coefficient_holm,Proportion of h2,Proportion of h2 standard error,Enrichment,Enrichment_std_error
PTSD,Brain-linked (non-sig),HC1_CG-VMRs,28811413,0.013967673531885744,-1.8103683043649302e-7,1.8511244696112778e-7,-0.9779830227975399,0.8359586395760672,1,0.0935579315825101,0.09714044445749241,6.698175710431218,6.954661721992417
Schizophrenia,Brain-linked (sig),HC1_CG-VMRs,28811413,0.013967673531885744,1.019230372267598e-7,7.349974215987606e-8,1.3867128541084894,0.08276466971041509,1,0.030978350456453765,0.012801998684942157,2.2178604322141147,0.9165448101086731
Subjective well-being,Brain-linked (sig),HC1_CG-VMRs,28811413,0.013967673531885744,1.5445805299292328e-8,9.537211815978492e-9,1.6195304872452003,0.05266658615770617,1,0.07891504077782192,0.03791158816934594,5.649834283259324,2.714237849474392
Years of education,Brain-linked (sig),HC1_CG-VMRs,28811413,0.013967673531885744,3.3614371611211214e-9,1.3155661482196456e-8,0.25551259172107393,0.39916360975877696,1,0.030298077601080955,0.03197173114252262,2.169157056249616,2.288980413920527
ADHD,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,1.9695918853748565e-8,4.637454792815834e-8,0.4247139807003773,0.33552259541461205,1,0.00823206096499624,0.011739575432341236,1.3254862164911398,1.8902490505345073
Alzheimers disease,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,3.9888742377592224e-8,9.39415394396077e-8,0.4246123984718767,0.3355596266093204,1,0.02631227113798942,0.0445000274615681,4.2366732785729,7.165176896113119
Anorexia nervosa,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-6.294762144001088e-8,2.2019919567546348e-7,-0.2858667182998483,0.6125098972925742,1,-0.008596224266543667,0.032149219755398556,-1.3841220111974102,5.17651021268219
Anxiety disorder,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.2911075737934774e-8,1.8645215581310826e-7,-0.06924605232709827,0.5276031167001703,1,-0.005381167362686776,0.07886258508836323,-0.8664492644311408,12.698067953573872
Autism spectrum disorder,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-2.2094590285895487e-7,2.35979215548828e-7,-0.9362939119239403,0.8254390590642132,1,-0.018438998887362414,0.024437519046119537,-2.968957467032742,3.934809860933282
Bipolar disorder,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.5481367609685247e-9,2.4926963316207504e-7,-0.006210691375960451,0.5024776914518486,1,0.007743693875186282,0.02802291850239747,1.2468517349337884,4.512113355175978
BMI,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,3.049590015479751e-8,3.681193789315694e-8,0.8284241987832559,0.2037151533980143,1,0.009192700520260933,0.008861059828137403,1.480163701866166,1.4267645387517902
Childhood cognitive performance,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,5.1067193498304065e-8,1.993052875807841e-7,0.25622598435881977,0.39888817277907407,1,0.011715991597997936,0.03750880663578834,1.8864516968114267,6.039484693343929
Cigarettes per day,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,1.0154568087232595e-7,7.494820390604392e-8,1.3548781102162901,0.08772819745237939,1,0.04007128001669226,0.026335890055501052,6.452081631213564,4.240476281216252
College attainment,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,1.267132077486994e-8,3.234477856438139e-8,0.39175784584977213,0.34761857225360093,1,0.013098692842270804,0.016511041227230967,2.1090874922218257,2.658527148871959
Conscientiousness,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.0587681937950911e-7,1.5213084651438834e-7,-0.6959589182953466,0.7567727211525652,1,-0.06921965758956677,0.18488573469511785,-11.14541090443066,29.76939723919165
Coronary artery disease,Non-brain-linked,HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.4330464127031562e-8,4.50812465172145e-8,-0.31788083147965757,0.6247123333553736,1,7.784575619051558e-4,0.02225625029128043,0.12534343134921785,3.583592628542031
Crohns disease,Non-brain-linked,HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,3.613890865264345e-8,1.9483263149400422e-7,0.1854869401266368,0.4264235614003381,1,0.008030543572737962,0.013419636182396779,1.2930388710502636,2.160764220008523
Depressive symptoms,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-9.951097527388052e-9,1.856777501809827e-8,-0.5359337625368994,0.7039978352954127,1,-0.0028343043699320183,0.016201552112581726,-0.45636583495433464,2.6086947244807965
Epilepsy,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,9.141521619228429e-8,9.193798406277594e-8,0.9943139076213081,0.16003503345887862,1,0.03653499198738423,0.029593079033547545,5.882685818874297,4.764932928617849
Ever smoked,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-9.200269232447646e-9,4.3851909524808156e-8,-0.20980316096025,0.5830893470588487,1,-0.001210197048057961,0.01862540264354749,-0.1948600129736558,2.998971288671829
Extraversion,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.817006280018367e-8,4.431893189252491e-8,-0.4099842217372648,0.6590912390315222,1,-0.08140772098969964,0.28688692332928034,-13.107873295232894,46.19313002921683
Focal epilepsy,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,3.514551254466116e-8,1.1164732039411846e-7,0.31479047074839256,0.3764603737157039,1,0.025493258097626946,0.05869597078175786,4.1047998023264265,9.450938296692055
Generalized epilepsy,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,7.066557551677254e-8,1.7535615924794758e-7,0.40298313911434297,0.34348031415279057,1,0.01396234374295068,0.023746400813330088,2.248148338537103,3.823529381424765
Height,Non-brain-linked,HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-6.283632320710972e-8,8.749278839033183e-8,-0.7181886000338434,0.7636794969646472,1,5.384052712194515e-4,0.008924224144920423,0.08669138493046652,1.4369349482793647
Intracarebral hemorrhage,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-8.375638244020461e-7,9.578127303590373e-7,-0.874454679766142,0.8090646546591965,1,-0.09373214942010104,0.16082711763309837,-15.092292516627234,25.895596323583398
IQ,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-3.465533346454285e-8,5.157988051699091e-8,-0.6718769628232669,0.7491689862966593,1,-0.0037936549601265907,0.010883646855702759,-0.6108357774745097,1.752431615087988
Ischemic stroke,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.1404182169811836e-7,1.0361832047478335e-7,-1.1005951570685002,0.8644635528770632,1,-0.04855743171325763,0.04427273081130735,-7.818480295251573,7.128578700563267
Major depressive disorder,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-3.1978950039569077e-7,1.7081679531186928e-7,-1.8721197749427048,0.9694049826245442,1,-0.09689939540915349,0.07118707085037687,-15.602266983601773,11.462194170545219
Neuroticism,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-2.1358483798672587e-8,2.699955672331362e-8,-0.7910679429870021,0.7855478276554078,1,-0.003402909825020565,0.009767812979301033,-0.5479199058663793,1.5727654987468487
Openness,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,9.670249174615796e-8,1.749492252403531e-7,0.5527460416775424,0.29021866065807267,1,0.03349293059916666,0.05730011747294179,5.392867964396813,9.226184820139043
PTSD,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-2.2965277898378977e-7,2.1450349458835154e-7,-1.0706248838719894,0.8578309349526474,1,0.053088973442175336,0.050976229479875824,8.548126993286878,8.207943288026364
Schizophrenia,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-2.0137011603614026e-9,9.0217007510352285e-08,-0.02232063793659231,0.5089039068550921,1,0.002023763061086571,0.007107098751316593,0.3258564355050779,1.1443502999027946
Subjective well-being,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,1.752275119197727e-8,1.2864420604655973e-8,1.362109630155852,0.08658164479360603,1,0.03675877006077852,0.022406992562759832,5.918717470376674,3.6078644122348535
Years of education,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-3.2945022279273658e-9,1.693048880104287e-8,-0.19458990621253852,0.5771429971580396,1,0.0016149674023755315,0.018595955651348254,0.26003415682092745,2.9942298779311685
ADHD,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,1.9695918853748565e-8,4.637454792815834e-8,0.4247139807003773,0.33552259541461205,1,0.00823206096499624,0.011739575432341236,1.3254862164911398,1.8902490505345073
Alzheimers disease,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,3.9888742377592224e-8,9.39415394396077e-8,0.4246123984718767,0.3355596266093204,1,0.02631227113798942,0.0445000274615681,4.2366732785729,7.165176896113119
Anorexia nervosa,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-6.294762144001088e-8,2.2019919567546348e-7,-0.2858667182998483,0.6125098972925742,1,-0.008596224266543667,0.032149219755398556,-1.3841220111974102,5.17651021268219
Anxiety disorder,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.2911075737934774e-8,1.8645215581310826e-7,-0.06924605232709827,0.5276031167001703,1,-0.005381167362686776,0.07886258508836323,-0.8664492644311408,12.698067953573872
Autism spectrum disorder,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-2.2094590285895487e-7,2.35979215548828e-7,-0.9362939119239403,0.8254390590642132,1,-0.018438998887362414,0.024437519046119537,-2.968957467032742,3.934809860933282
Bipolar disorder,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.5481367609685247e-9,2.4926963316207504e-7,-0.006210691375960451,0.5024776914518486,1,0.007743693875186282,0.02802291850239747,1.2468517349337884,4.512113355175978
BMI,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,3.049590015479751e-8,3.681193789315694e-8,0.8284241987832559,0.2037151533980143,1,0.009192700520260933,0.008861059828137403,1.480163701866166,1.4267645387517902
Childhood cognitive performance,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,5.1067193498304065e-8,1.993052875807841e-7,0.25622598435881977,0.39888817277907407,1,0.011715991597997936,0.03750880663578834,1.8864516968114267,6.039484693343929
Cigarettes per day,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,1.0154568087232595e-7,7.494820390604392e-8,1.3548781102162901,0.08772819745237939,1,0.04007128001669226,0.026335890055501052,6.452081631213564,4.240476281216252
College attainment,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,1.267132077486994e-8,3.234477856438139e-8,0.39175784584977213,0.34761857225360093,1,0.013098692842270804,0.016511041227230967,2.1090874922218257,2.658527148871959
Conscientiousness,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.0587681937950911e-7,1.5213084651438834e-7,-0.6959589182953466,0.7567727211525652,1,-0.06921965758956677,0.18488573469511785,-11.14541090443066,29.76939723919165
Coronary artery disease,Non-brain-linked,HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.4330464127031562e-8,4.50812465172145e-8,-0.31788083147965757,0.6247123333553736,1,7.784575619051558e-4,0.02225625029128043,0.12534343134921785,3.583592628542031
Crohns disease,Non-brain-linked,HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,3.613890865264345e-8,1.9483263149400422e-7,0.1854869401266368,0.4264235614003381,1,0.008030543572737962,0.013419636182396779,1.2930388710502636,2.160764220008523
Depressive symptoms,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-9.951097527388052e-9,1.856777501809827e-8,-0.5359337625368994,0.7039978352954127,1,-0.0028343043699320183,0.016201552112581726,-0.45636583495433464,2.6086947244807965
Epilepsy,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,9.141521619228429e-8,9.193798406277594e-8,0.9943139076213081,0.16003503345887862,1,0.03653499198738423,0.029593079033547545,5.882685818874297,4.764932928617849
Ever smoked,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-9.200269232447646e-9,4.3851909524808156e-8,-0.20980316096025,0.5830893470588487,1,-0.001210197048057961,0.01862540264354749,-0.1948600129736558,2.998971288671829
Extraversion,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.817006280018367e-8,4.431893189252491e-8,-0.4099842217372648,0.6590912390315222,1,-0.08140772098969964,0.28688692332928034,-13.107873295232894,46.19313002921683
Focal epilepsy,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,3.514551254466116e-8,1.1164732039411846e-7,0.31479047074839256,0.3764603737157039,1,0.025493258097626946,0.05869597078175786,4.1047998023264265,9.450938296692055
Generalized epilepsy,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,7.066557551677254e-8,1.7535615924794758e-7,0.40298313911434297,0.34348031415279057,1,0.01396234374295068,0.023746400813330088,2.248148338537103,3.823529381424765
Height,Non-brain-linked,HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-6.283632320710972e-8,8.749278839033183e-8,-0.7181886000338434,0.7636794969646472,1,5.384052712194515e-4,0.008924224144920423,0.08669138493046652,1.4369349482793647
Intracarebral hemorrhage,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-8.375638244020461e-7,9.578127303590373e-7,-0.874454679766142,0.8090646546591965,1,-0.09373214942010104,0.16082711763309837,-15.092292516627234,25.895596323583398
IQ,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-3.465533346454285e-8,5.157988051699091e-8,-0.6718769628232669,0.7491689862966593,1,-0.0037936549601265907,0.010883646855702759,-0.6108357774745097,1.752431615087988
Ischemic stroke,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-1.1404182169811836e-7,1.0361832047478335e-7,-1.1005951570685002,0.8644635528770632,1,-0.04855743171325763,0.04427273081130735,-7.818480295251573,7.128578700563267
Major depressive disorder,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-3.1978950039569077e-7,1.7081679531186928e-7,-1.8721197749427048,0.9694049826245442,1,-0.09689939540915349,0.07118707085037687,-15.602266983601773,11.462194170545219
Neuroticism,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-2.1358483798672587e-8,2.699955672331362e-8,-0.7910679429870021,0.7855478276554078,1,-0.003402909825020565,0.009767812979301033,-0.5479199058663793,1.5727654987468487
Openness,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,9.670249174615796e-8,1.749492252403531e-7,0.5527460416775424,0.29021866065807267,1,0.03349293059916666,0.05730011747294179,5.392867964396813,9.226184820139043
PTSD,Brain-linked (non-sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-2.2965277898378977e-7,2.1450349458835154e-7,-1.0706248838719894,0.8578309349526474,1,0.053088973442175336,0.050976229479875824,8.548126993286878,8.207943288026364
Schizophrenia,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-2.0137011603614026e-9,9.0217007510352285e-08,-0.02232063793659231,0.5089039068550921,1,0.002023763061086571,0.007107098751316593,0.3258564355050779,1.1443502999027946
Subjective well-being,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,1.752275119197727e-8,1.2864420604655973e-8,1.362109630155852,0.08658164479360603,1,0.03675877006077852,0.022406992562759832,5.918717470376674,3.6078644122348535
Years of education,Brain-linked (sig),HC1_CG-VMRs_subsetByOverlaps_DMRs,10262895,0.006210597185075494,-3.2945022279273658e-9,1.693048880104287e-8,-0.19458990621253852,0.5771429971580396,1,0.0016149674023755315,0.018595955651348254,0.26003415682092745,2.9942298779311685
ADHD,Brain-linked (sig),HC2_CG-VMRs,69858075,0.02818349560367421,8.931815527800869e-8,3.9067112720555216e-8,2.286274798879975,0.011119093621815195,0.6560265236870965,0.13801673739456505,0.04432193052181544,4.897076620139773,1.5726200590971868
Alzheimers disease,Brain-linked (non-sig),HC2_CG-VMRs,69858075,0.02818349560367421,-5.7212936391674596e-8,5.179117229966757e-8,-1.1046851007858307,0.8653519692114536,1,-0.09061981255370077,0.10830370784246095,-3.2153503535553942,3.8428060651334417
Anorexia nervosa,Brain-linked (non-sig),HC2_CG-VMRs,69858075,0.02818349560367421,8.735152253843706e-8,1.2542713993744043e-7,0.6964323876156753,0.24307904302721867,1,0.08147143005335389,0.07795635662736268,2.8907496500445697,2.7660286617249747
Anxiety disorder,Brain-linked (non-sig),HC2_CG-VMRs,69858075,0.02818349560367421,1.0653996326350155e-7,1.144485120793036e-7,0.9308986314271864,0.17595300126533112,1,0.27829072235176644,0.23104797970182614,9.874244354397486,8.197988743160199
